258	1636	2
24444	2711	3
34307	4647	3
13717	1571	3
8219	3057	3
2235	2955	5
10967	2809	3
3097	2313	3
5619	2426	5
5811	7596	1
327	5136	5
835	4089	3
38	4517	5
22933	5487	3
16686	5195	3
7445	1640	4
1291	7652	3
911	5195	3
17299	2922	3
18188	4149	2
211	4574	2
14689	6899	1
531	3049	3
1997	1457	3
9203	1573	3
3049	2203	3
37512	5575	3
37014	5312	1
2423	1750	3
4352	2800	3
2058	1813	5
26179	2979	3
23933	3238	3
31997	3195	5
2526	3081	5
4797	1504	3
3810	3609	3
4464	7692	3
3140	7655	3
2943	2803	3
8260	2520	4
26618	2938	3
623	64	2
492	4993	2
14031	3866	4
503	4747	2
3237	1492	3
16805	3922	3
7324	3446	4
9502	3152	5
26871	4834	3
11065	2489	2
3558	4825	3
17633	2523	3
13	4635	4
3457	4931	3
6985	4441	4
1749	1348	1
27131	4764	5
7385	3106	3
26148	4192	5
24398	2910	3
12181	5195	3
313	2863	3
14105	5187	3
1685	1122	1
23727	5575	3
21951	2841	3
23714	2711	3
3913	7690	2
14256	3225	5
307	1504	3
20606	3678	3
1909	2773	3
5570	3365	3
5462	2966	3
1749	5835	1
22335	5380	3
1310	544	1
554	3158	1
22978	3081	3
885	3420	2
15259	2720	4
3097	2858	4
4763	5070	5
36195	5068	3
3372	5277	3
8965	5187	3
2603	4878	3
273	2839	3
1973	5532	1
136	2499	3
20727	1972	3
8754	2523	3
430	4525	3
198	2951	1
24196	5333	3
7795	3042	3
6706	5250	1
15262	3609	2
21181	2584	3
24047	3243	3
17420	2006	4
4200	2942	3
6596	2695	3
36689	5614	3
26718	5235	3
2272	1400	4
12815	2214	3
3757	1493	3
7610	2900	3
5238	4053	3
6232	5312	5
36174	5064	3
2035	3158	2
11875	2216	4
1686	2501	3
9657	1640	3
15856	5254	3
8807	2694	3
2112	4781	1
5298	2973	5
259	3332	3
12965	2950	4
2125	1487	3
20638	1966	3
33847	4317	3
1887	5036	3
409	3348	1
7565	5274	2
7865	1817	3
18381	4053	3
911	1438	3
2457	1468	3
5812	7681	5
27500	2878	4
15455	2879	4
29902	3217	5
35543	4839	2
13832	1755	3
27120	5351	3
4011	1658	3
28020	2939	3
3431	7380	1
20005	2251	3
9593	3955	3
14007	1719	3
2304	5461	3
5789	2959	3
35661	5136	3
3057	3008	3
10840	4985	3
36960	5274	3
85	5153	1
2588	4033	3
24112	3341	1
23895	2438	3
33701	8753	1
2846	1863	4
16661	3262	3
3309	3549	3
158	4	2
1308	8019	1
3058	4512	3
252	3819	3
23451	2644	3
11946	4367	3
2312	7080	3
4357	5046	3
23902	2602	4
5250	2185	3
6253	2265	3
5399	1454	3
6235	3436	3
4219	3081	3
7845	3081	3
3681	4316	3
4804	3197	3
10483	1595	3
10715	2757	3
3046	3229	3
18730	3240	3
10438	3057	3
9612	4836	3
36345	5170	2
10941	2973	3
6970	3963	3
14164	3986	5
2274	1912	3
20064	5256	3
22790	2282	3
13523	2002	4
7767	5323	3
31776	3922	3
5475	1469	5
13	1472	2
316	2535	3
482	3356	1
46	1441	3
9394	2884	3
320	4832	3
26744	2762	5
10237	1519	3
8893	1456	3
4393	2609	3
3530	4381	3
5387	2197	3
11029	2737	3
22591	4215	3
4697	3026	4
11516	1971	4
10630	1748	3
3262	1464	3
175	1869	3
4420	3286	3
5919	1499	3
5263	1470	4
31641	3118	3
19918	2524	3
16876	3914	3
3228	1421	3
772	5266	4
180	4	5
3841	4849	3
8883	3046	3
8166	1577	3
30700	3081	3
3451	4530	1
7857	2984	2
24718	4697	2
380	5260	3
430	6466	1
26867	2938	3
24453	2950	3
14026	2709	3
3463	2523	3
4071	7491	5
11399	6859	1
7849	2523	3
8496	4380	4
11185	1481	3
7144	1438	4
13336	6246	5
4474	2581	3
17541	1748	3
2551	1721	3
2691	1447	3
29158	3191	3
239	7452	3
414	2130	3
18806	1762	2
8911	5242	3
2	5181	2
9845	1917	3
9858	1466	3
30255	3079	3
5658	5091	2
2344	1424	3
14148	2276	3
16178	2959	3
38170	7204	3
2027	1705	3
114	4887	3
9394	1503	3
2020	7008	2
15850	4380	3
15225	4906	2
1308	8711	5
484	2019	2
410	1878	3
5324	1577	3
735	2865	3
5158	1915	2
4812	2762	4
6312	3118	3
25253	2774	3
6	4391	3
20275	5189	4
15931	2009	3
14540	5252	3
12956	2570	2
4106	3442	1
11154	2849	3
10602	3265	3
518	4994	3
25981	2919	3
705	3296	3
16803	3855	4
4337	4522	3
3501	5460	3
8814	2090	5
861	4711	3
750	2672	3
6022	3833	2
3169	2685	4
650	2196	5
2234	7432	4
1261	2300	4
15446	1681	4
4278	7597	1
24736	4512	3
3476	4425	1
15151	3495	4
22452	2216	3
17405	1748	5
10438	2850	3
11421	5476	4
35175	10016	5
1910	4844	3
8214	2637	3
14646	2521	1
19760	5428	2
2865	2810	1
18746	7277	2
645	2609	3
14888	3082	3
837	3977	4
15090	1595	3
29986	4803	5
698	2550	2
29875	3164	3
2541	2588	1
6884	1438	3
19138	1817	3
10557	1714	3
4788	2712	3
703	2596	4
10193	1749	3
490	4444	3
4382	1717	1
29272	3523	3
11362	1974	3
3073	1974	3
30857	3113	3
5241	4836	3
11260	1974	3
5045	2415	3
13935	3306	3
33002	3498	5
20389	7533	2
17355	3207	3
4474	1907	3
19694	3038	3
12991	1789	2
2536	3022	3
8828	2524	3
27191	3082	3
5782	1749	3
9350	7597	1
1665	4927	3
6904	1858	3
5229	7662	2
1671	1652	3
1984	3265	4
25692	2996	4
380	4502	3
15458	4567	5
10392	2910	4
584	2454	2
2859	1883	3
2287	7203	3
11366	1526	3
1669	2451	3
3573	7667	5
6373	3106	3
4439	1454	3
17258	1913	3
19234	1972	3
5741	3081	3
10614	2632	3
5388	2240	2
12672	1748	4
9277	1749	3
24163	2486	4
26177	3904	3
16210	3174	3
5415	2072	4
21478	3078	4
16006	3026	3
36281	5221	3
13591	3092	5
16624	4973	3
26577	3821	5
2453	2740	5
95	3882	3
12630	2602	3
7022	7533	4
1524	1946	3
6819	2025	3
252	1438	3
15295	4918	3
21546	3070	3
7324	1438	3
2211	1946	4
491	1512	3
2610	1421	3
14990	4638	3
3856	1764	3
3900	7528	3
26284	4548	3
8457	2085	3
2486	2097	3
28	4626	1
28143	4697	3
15454	4383	2
8682	5112	3
30126	3164	3
1669	2732	3
664	1424	4
544	5283	3
23548	3240	3
191	11	3
20548	2069	3
14702	2085	3
12422	2482	4
2806	1455	3
12741	4986	3
18219	3229	3
211	3555	3
82	69	3
2561	1499	3
13087	7595	3
1925	1764	3
35643	4884	3
32015	3490	2
1937	5331	3
27133	3318	1
8854	3003	3
14646	3055	3
6756	3485	3
14622	3055	3
122	7601	3
15550	1640	5
31964	3265	4
4243	7597	5
19180	4815	3
15661	7633	3
5176	5163	2
848	2284	3
10573	4558	4
3602	4417	3
19283	3081	3
2878	2151	3
5101	2955	3
3732	2763	5
10357	2959	3
15662	2206	3
26177	3057	4
7630	2594	4
15723	5441	3
21845	2164	5
4629	7694	3
785	5260	3
38901	8931	1
13805	3001	3
38241	7206	3
17557	2010	3
21576	2197	3
13363	1544	3
16435	5450	3
28245	4104	3
2696	2737	3
7406	2987	3
6396	1907	4
6691	2010	3
3164	3168	3
40	3431	3
17260	2169	3
289	2085	3
33056	5450	3
397	2907	4
6337	2719	2
2040	2727	3
7552	2916	3
33470	3844	1
5713	2450	3
6582	1858	3
949	4493	5
6479	1748	3
884	2052	2
838	2441	4
10427	3057	4
2579	3090	1
1080	2186	3
713	4724	1
2656	1584	1
11719	2950	5
5005	1618	3
5883	2230	3
1607	6846	1
369	3168	3
17424	1748	3
18629	1750	3
28063	3251	3
2829	2523	3
835	5027	1
11275	3087	3
28548	4824	4
33701	4004	3
26341	4378	5
12333	1492	3
3681	3336	4
10	5130	5
1810	2272	3
490	2863	3
7433	1663	2
149	3018	3
5570	1470	4
8014	3795	5
31412	3380	3
7115	3513	3
14454	2432	4
3652	2800	3
8016	2762	3
30200	4583	3
16637	1691	3
9845	2984	4
3684	2579	4
10493	1471	3
26871	5337	3
10799	2899	3
16380	2197	3
6180	1750	3
17677	3554	2
1690	4646	4
5648	2695	3
9620	3008	4
15731	1691	3
21702	2606	1
470	1470	3
24068	2610	3
17191	2278	4
12849	3062	3
6579	4055	2
4698	1423	3
10870	4065	3
5815	1486	4
77	1439	3
5205	1492	3
9769	3709	3
18915	4104	3
18834	6334	5
30712	3164	3
33075	7680	3
2187	2490	3
34061	5499	3
6450	2544	3
15002	5275	3
25372	3251	3
3368	2319	1
16442	2601	3
15601	3069	3
4851	4039	2
18181	2610	3
23568	3368	1
13079	3081	3
19336	2242	3
1641	2288	3
23797	3179	3
9490	1670	3
2290	2803	3
2394	2699	2
36211	5189	3
15202	1652	3
23302	2451	3
6584	4451	4
2	2203	3
34297	5242	3
13655	8419	1
5990	4725	2
1787	1498	1
4494	1737	3
13883	1571	3
34787	4549	3
7516	4259	5
211	3944	2
9738	2897	5
418	5033	2
8661	2823	3
14591	2987	3
11053	1475	3
38425	7521	3
19822	1971	2
3761	2831	1
4367	3003	3
17863	3790	3
9323	4847	2
11401	3081	3
9838	3191	3
20116	1878	3
2110	2900	3
3246	2234	3
14904	1642	3
10708	2710	3
4494	2233	3
5024	1486	4
14617	3615	3
22905	2320	2
33616	4036	4
2205	4617	3
5578	4643	2
19340	3143	2
4078	5366	3
5811	2737	4
10	4590	2
342	1484	4
29771	4525	3
4586	2950	3
3	5134	1
7873	3007	3
3443	3272	3
12652	1858	3
884	4113	1
574	5187	3
8490	1501	3
949	2884	3
9784	3183	3
881	2812	4
1918	7363	2
3327	1402	3
528	5061	3
2922	3159	3
10594	6542	2
9196	1644	3
833	4995	3
732	57	1
9096	5475	3
11289	2085	3
3181	5356	1
1617	2810	1
11529	7205	3
18803	3118	3
6096	4548	3
18982	2737	3
5339	3826	3
5018	2631	1
2763	3336	3
20802	3026	3
4354	1421	4
36923	5273	3
5084	2699	4
2093	2768	4
28251	2959	3
1231	6056	1
23952	3872	3
17643	5189	3
9474	2916	3
11740	5174	2
22070	6839	5
26970	3207	3
13635	1820	3
5071	2953	3
5475	1432	3
7296	1484	4
46	4288	2
17260	5168	3
557	6542	2
418	2795	5
20032	2934	4
22786	2573	5
418	8827	1
21440	7203	3
10469	2542	3
2770	7692	3
2654	2501	3
8116	1862	3
30352	3191	3
8488	7658	3
18064	5187	3
4508	7640	3
5339	2720	3
7706	2768	3
6123	3092	3
9329	6903	1
13435	1624	3
27564	2959	3
3671	5351	3
12651	1570	3
2625	4439	3
14565	2850	3
26988	3229	3
10769	3069	4
13737	2099	5
2767	2991	3
5638	5351	3
11819	2617	3
9645	3251	4
6488	2375	3
18562	4632	3
3906	2803	5
8112	1464	3
7913	7204	3
21077	3038	3
32561	3730	3
17996	2850	3
974	4367	3
5964	7203	3
17161	1794	3
255	2686	5
6321	7662	4
24822	2711	3
36374	5142	3
833	2970	3
951	7618	3
3760	3140	1
15827	2763	3
12609	3527	3
5606	5075	3
83	3439	1
7647	3525	3
8810	3669	1
5189	2668	1
17049	1737	3
2588	1861	4
27854	3162	1
1919	7384	1
8782	1644	3
28063	3273	4
7572	3174	3
8457	1814	3
6920	4215	3
4136	1446	3
29466	3009	3
4187	5554	2
3610	2169	3
20551	2147	3
17260	3174	4
14509	1715	2
1807	1486	3
12224	2451	3
12780	3454	2
4513	5403	2
7516	4053	3
2312	9548	4
6812	3255	1
18334	4425	1
12562	2498	4
8514	1455	3
4926	1748	3
3738	7202	3
7891	1487	3
5729	3380	3
15253	1827	3
17806	3000	3
2651	7762	1
12143	1870	3
5376	5225	5
14296	8490	1
2457	2861	1
1814	1484	3
3857	2596	3
7115	4342	3
3723	9620	5
26336	2899	3
22487	2924	3
9603	2513	3
10841	4342	3
2761	1438	3
11277	4697	4
3386	1974	3
5869	2978	3
28012	3011	3
15756	5169	3
23396	2519	1
23387	3496	2
5388	3787	1
4978	2053	3
2159	4450	5
6209	1878	3
31854	3727	1
32315	3999	3
2136	2119	3
6167	2513	3
1632	3034	3
11580	2197	3
6659	3045	3
4717	1774	3
9777	4839	2
8439	5594	3
9188	3521	5
19353	8586	5
3616	1682	3
82	3060	1
3059	4204	3
19391	3306	3
23518	4752	1
10399	1915	1
19652	2858	3
13298	1916	3
4590	2188	3
1787	2987	3
30688	3164	3
867	3296	3
7042	1750	3
19166	4548	3
28574	5596	1
28842	3336	3
6068	3992	2
4774	2321	3
14743	1861	4
9589	4288	2
22611	3007	3
8130	4084	2
711	4398	5
14889	2329	1
10451	5303	3
22343	3240	3
3113	3219	3
6446	1670	3
8723	2595	3
2858	1907	5
29257	4522	2
15125	1666	3
33606	4014	1
10434	1762	2
16770	3717	1
16499	3081	3
836	4368	2
22787	3753	3
37441	5487	5
187	67	3
31613	3166	3
320	1405	3
356	3897	2
9834	2296	2
429	8710	1
9248	3409	3
486	5311	3
1793	7080	4
3253	2829	3
85	4662	1
3374	3069	3
61	8005	5
671	2706	3
6191	5370	3
29736	9457	3
20741	2285	1
1809	3381	3
3950	2052	3
16800	1774	3
14888	3826	4
4198	5340	3
16200	3081	3
2083	2230	3
15288	3164	3
27166	2833	5
935	8540	1
5648	2450	3
2019	2720	5
13691	3098	3
87	1848	1
1981	1400	3
9320	4293	3
2968	5036	3
8219	2899	3
2067	1387	2
2985	6925	1
32938	3483	3
9781	2406	3
12350	4102	3
4513	1447	3
32969	3609	5
2187	5468	3
32971	4444	3
11116	1748	4
5217	5183	3
2938	2710	3
29919	3046	3
3025	1516	3
17001	2085	3
19694	2900	3
12956	1966	3
2	4910	3
2225	2607	3
19040	7205	3
15240	2272	3
2445	1995	3
3920	2737	4
6705	1512	3
15231	4073	1
8328	3007	3
34257	4552	3
6373	1912	3
2955	1484	3
15065	2005	3
320	2763	3
10620	4091	1
37783	6844	5
5585	5008	3
23956	3441	2
9978	2010	3
21280	5389	3
1984	3314	3
6285	1750	3
14306	5285	3
4591	1484	3
9201	1762	2
6154	4080	3
87	3577	5
26177	3866	3
10715	3057	3
3808	2085	3
25836	2709	4
8105	2602	3
5261	2774	3
4879	7082	5
2550	1464	3
4378	2196	3
13239	7204	3
1955	7660	1
8805	2415	3
16747	3539	4
8613	2197	4
21562	4392	3
12268	1724	3
31575	5260	3
3405	7633	3
14644	1865	3
38579	7618	3
934	2548	4
3961	3181	5
10222	3526	2
7173	2129	3
25000	4917	3
18287	2974	3
24072	2523	3
2065	2361	4
2512	3523	5
10944	5067	3
8613	3181	3
2589	1747	4
12266	3130	3
24693	2542	3
4262	2878	4
6315	1457	3
6145	4090	1
29986	5050	5
5338	1769	4
316	5142	3
5615	1873	3
859	3113	3
4098	2230	3
6808	3243	4
9576	3753	3
3820	3009	3
2616	1907	3
6000	7623	4
950	4366	3
4474	2862	3
15615	1642	3
34172	4417	3
4370	1741	3
13645	2352	3
1831	3254	3
14033	1571	3
37752	6701	5
13992	2313	3
6888	2416	3
3817	2062	3
22324	2203	3
2770	2196	3
9966	2992	3
176	2128	1
9903	1540	1
16653	2904	1
2341	2899	3
6319	1715	5
12123	1749	3
10810	3046	3
26871	5351	3
3097	1934	2
1219	9467	1
3513	1520	4
17993	3081	3
36328	5184	1
17831	3207	3
283	2762	3
12413	1666	3
23760	2768	3
16697	2974	3
5432	7592	3
11146	2720	3
12562	2523	3
5384	1764	3
979	1598	3
23336	2361	3
2106	2720	3
24484	3846	5
4099	7187	1
70	2534	2
2129	1995	5
6813	1491	3
5732	1869	3
2176	2360	3
8708	1520	3
5353	1876	4
5496	3166	3
9620	3542	2
2224	1457	4
21137	2899	3
736	1725	4
6201	2720	4
71	44	2
22951	2483	2
314	3361	3
506	2536	2
7915	1486	3
9871	3081	3
17923	2250	3
27140	2959	3
19730	4567	3
19639	3046	3
14081	1995	3
9535	5280	3
4291	2699	3
3027	2524	3
2235	1391	4
2603	3690	2
9000	3205	3
1793	4875	4
34133	4342	3
23326	3690	4
1991	4844	3
4578	3140	2
7344	3009	3
2161	3486	2
33981	4255	3
10814	2198	3
17359	2833	1
6266	1750	3
14698	7206	3
10969	7205	3
5486	7393	3
34876	5366	2
559	3039	3
409	2920	3
1236	9201	2
9951	2425	3
21166	3104	3
4547	1448	3
1926	1863	3
9343	2197	3
7357	2006	3
6483	2031	2
10494	1670	3
4141	3038	3
11656	4739	3
2044	4371	2
25003	2699	2
23690	2695	3
2799	1436	3
31868	3380	3
4519	7202	3
10	2986	1
18257	1818	4
37077	5275	3
16572	1691	3
14273	4204	3
5502	2519	1
22416	5592	3
8998	1907	3
676	4629	1
8360	4417	3
37719	6434	5
19238	2163	2
3487	3446	5
3013	7206	3
13731	7205	3
12590	2758	3
2015	2030	5
1869	6602	1
833	3104	3
20928	2281	3
35612	5354	1
5165	3098	3
35	3938	1
269	4986	4
2447	1400	3
12111	1487	3
12123	2962	3
9514	2720	3
25604	3037	2
12028	2188	2
4829	7692	3
1564	1644	3
29568	4288	3
6665	2120	2
398	2934	3
20535	1930	1
15473	2334	3
6729	2523	3
3174	3911	3
13829	2523	3
3099	2520	2
28	5001	3
4104	3258	5
14253	3081	3
4959	2954	5
3165	2197	3
30716	3081	5
16841	1861	3
33793	5222	3
8714	2605	1
2696	1436	3
18282	3238	3
5658	5497	3
5825	3226	1
2354	4562	3
9338	3711	3
750	1726	1
10	1416	3
7307	1682	3
5384	2963	4
4207	2737	3
33690	4887	2
2810	1464	4
1984	2300	3
3302	2850	3
33469	4319	3
6547	7680	3
8627	4649	2
9031	1737	4
6248	3423	5
71	4626	1
33068	5080	3
3831	1408	3
9719	1468	3
6478	4547	3
3709	3243	4
5993	1946	3
2269	2757	3
2894	7694	3
17144	7205	3
11047	5442	4
132	11	3
148	2903	3
25750	3141	3
23798	2695	3
11959	2838	3
4567	2730	3
3813	2617	3
9849	1971	2
11041	1473	2
30839	5278	3
4611	1963	4
3382	3227	4
506	4255	3
10986	3130	3
12946	7462	5
2525	2169	3
17677	5468	3
14587	3219	5
17935	3010	3
354	2922	3
103	2694	3
15512	2276	3
21900	2419	3
27673	3201	5
7759	2416	3
23839	4057	2
1641	1455	3
2104	2720	3
5585	4053	3
5236	4974	3
248	2900	3
1248	2800	3
11073	5154	3
4478	1516	4
14590	1974	3
26789	5101	3
541	1579	1
12067	2106	3
13934	7204	3
27722	2922	3
5178	2973	3
17144	5364	2
3404	3062	3
3724	3171	1
1308	4242	2
37538	5576	3
2358	3446	1
18600	3101	3
63	3963	3
6568	1946	3
34680	5041	3
2222	1388	3
4705	4528	3
17836	2186	3
28600	3003	3
14273	3104	4
7871	7399	3
8998	2229	3
6035	5317	3
16197	7625	3
3737	3081	3
3154	3004	3
10425	1622	1
26274	6555	1
11368	2005	3
6598	1582	3
135	3027	3
19358	2006	3
26321	2720	3
6210	4638	3
11763	5105	3
71	1863	3
9132	3130	3
5241	4525	3
9213	1571	3
7550	4577	3
10493	2535	3
11809	2493	1
4078	4522	3
1925	6717	1
7650	3166	3
1266	2949	1
22250	7286	1
5087	1974	3
22961	2610	3
11900	2373	1
19591	1974	3
33686	5344	5
7358	3446	1
3869	2966	4
1206	2770	3
10431	2439	3
8546	1487	3
25873	4931	3
17368	2942	3
4911	1863	3
36627	5575	4
1958	1721	3
16595	4803	1
2930	2093	3
14815	2950	4
26521	2737	3
6323	1624	3
6476	4782	3
599	5104	3
27410	3081	3
1843	2010	3
10	3342	1
10435	5535	2
13673	2720	3
11511	2709	3
3051	2967	3
2617	2049	2
2578	3025	4
7525	5508	1
11838	2602	3
671	3273	3
5717	4562	3
5433	7533	2
16378	3004	3
11605	2720	3
18249	4525	3
30637	7653	4
13368	3586	4
3392	4170	4
2317	1459	3
11799	5167	1
676	2899	3
2294	2617	3
31741	4366	3
6374	1741	3
5037	2149	3
2311	1691	3
10463	2250	3
9131	4844	3
2046	2415	3
583	2694	3
7060	5337	3
15256	5196	3
9412	1972	3
5238	3753	3
3424	2922	3
29373	3326	1
8666	3434	3
16547	2213	3
19399	3007	3
9087	1794	3
10873	2809	4
3620	2450	3
10	4229	4
8901	4820	3
4027	2950	3
5787	7203	3
10202	4525	3
377	1794	3
18254	4634	3
754	6758	5
5828	1776	1
473	1457	3
4099	2524	3
1639	5592	3
10425	2744	2
19585	2006	3
23186	2333	3
15378	1795	4
15021	3081	3
5111	3790	3
3484	1749	3
6969	4922	3
17834	8967	1
3767	5036	3
3164	3336	3
12562	3465	1
418	6666	4
215	1878	3
1699	9124	1
24698	3088	2
15384	2770	4
8042	1719	5
31376	3082	3
4879	2303	4
3656	3048	3
6706	1782	1
8176	2186	3
29822	3829	3
19367	5820	1
3961	2919	3
13082	4367	5
2587	2954	3
4086	2341	4
4062	2959	3
11981	4823	3
30749	3336	5
8052	3003	3
1981	2006	3
2136	7348	3
14366	1913	5
1665	2939	4
17385	4983	3
8754	4615	3
17563	1748	3
21132	3855	3
30643	3081	5
15901	1668	3
12007	7534	3
35902	5046	3
1918	2954	3
3393	4393	3
14825	2469	2
12639	2774	3
6451	3164	3
46	4569	2
6932	2203	3
18470	3526	5
23522	4559	4
19231	5317	3
20362	4080	5
30666	3081	3
10470	4261	4
1814	7203	3
33004	5106	3
8854	1652	4
7468	3068	3
17151	1865	3
23649	2697	1
4829	7645	3
12498	1718	3
5869	2583	4
29820	3977	3
1734	2618	3
32738	3381	3
3063	2268	3
7289	1438	3
11047	4976	2
2653	1971	2
23446	2829	3
18841	1770	2
10027	4777	1
9659	5105	3
4956	1459	3
11253	3690	3
2859	7652	3
36210	5479	3
4573	1747	3
2048	3742	4
2767	2965	3
23150	4844	3
833	3411	2
3275	5142	3
2700	3197	3
14888	3730	3
6476	4821	3
7037	4793	3
10832	1852	3
12809	4697	3
939	2222	3
2215	1391	4
2827	7206	3
37624	5883	4
3538	2953	3
5205	5040	3
34918	4849	3
10772	2900	3
4492	2838	3
2421	3380	4
11494	2006	3
2579	3090	2
2950	1761	3
6088	7688	3
2952	1863	3
4621	3130	3
35776	5336	2
6326	4426	3
33979	4277	2
10287	1470	4
3976	1912	3
9392	1470	3
2136	7522	3
3357	2967	3
19589	5302	2
950	3702	1
11260	1654	4
9096	4703	3
6489	7204	3
5725	2609	3
10560	4084	1
3859	3155	5
21119	2282	3
363	4512	3
22893	2300	3
34126	4477	2
15992	2508	1
13899	3181	5
5181	5179	3
6501	5622	3
6201	3732	3
10330	2757	3
676	3326	5
25189	2730	4
15398	1640	3
3502	1403	3
10888	4802	2
5736	2699	3
5261	4990	3
6447	1457	3
3382	3773	2
33476	4006	3
19311	5154	3
969	7206	3
33023	4149	2
15264	1642	3
5729	5260	3
10436	3818	2
15923	3368	2
420	4478	3
5430	1526	3
16224	3164	3
12698	1762	3
35948	5001	3
26360	5497	4
35660	4931	3
5846	1468	3
27897	5487	2
20334	2341	4
83	4698	3
21706	5137	3
1690	2251	3
3980	1983	1
27360	2847	3
6899	2052	4
13241	4350	2
2770	7625	3
5504	3001	3
10448	7205	3
4106	4745	2
23649	3497	2
22124	4039	4
3508	2260	5
2824	7206	3
19219	1818	3
3579	2268	3
10614	4125	5
9338	1977	3
1293	516	5
11712	5575	3
12900	4994	4
23096	2321	3
2639	1421	3
35831	5171	4
5826	1438	3
5118	1747	3
4124	1564	1
19653	1869	3
1727	5455	1
4062	3265	4
8873	4792	3
17643	4823	3
23720	3496	2
1918	7124	5
2928	3442	1
5993	2967	5
3852	2803	4
2846	2865	5
5433	1442	1
4104	2912	4
9672	1721	3
5750	4411	5
11860	4257	3
20345	2587	1
101	2519	3
63	11	4
17810	1970	1
6716	1457	3
6528	5535	3
4067	1643	3
2180	4635	4
6407	2639	3
4144	1464	3
23521	2685	3
10500	1571	3
23917	2535	5
4628	3380	3
8905	5499	3
23043	3164	3
3743	1682	3
10	5171	3
14490	7205	3
3153	1421	3
152	1504	3
711	4891	4
6887	1666	3
1831	2863	4
15285	5242	3
440	3908	5
14132	5249	2
27662	2903	3
1330	1871	5
15035	2720	3
7283	4055	5
2828	2186	3
15317	2720	3
12543	1495	1
21581	3205	3
1240	2637	3
4745	3191	3
6053	2535	3
473	4332	3
3820	4493	3
30992	4549	3
26248	2950	5
4058	1705	3
2127	1719	3
31316	4394	4
19969	1912	3
5555	3055	3
1565	1446	3
10152	1851	5
5023	2584	3
2525	1741	3
5803	2164	3
16658	3336	3
1973	2800	3
26047	5042	3
3709	7207	3
24054	3159	3
723	2298	1
14690	2296	4
4159	1971	3
82	4502	3
8953	2438	5
9109	2763	4
85	4752	5
911	3808	3
4247	3380	3
940	5442	4
5384	2823	3
20270	2233	3
11312	7206	4
2656	2740	2
25381	5041	4
4077	2082	3
8275	4787	2
171	4009	4
3673	2809	3
6582	1670	3
1747	5260	3
14097	1640	4
388	1871	5
12619	1719	3
12414	3081	3
6907	1671	3
3462	3739	1
23693	2416	3
2486	2838	3
2270	2566	3
16000	5277	3
16	1	1
183	7649	1
391	1750	3
1206	1642	3
17934	2203	4
12139	2642	2
27445	2858	3
30116	3240	3
3660	5275	3
13958	2031	4
14588	7418	3
16010	2694	4
10541	4255	3
2459	5286	3
18408	1750	3
1597	5347	2
10846	3022	3
5037	5526	1
16705	3855	3
1695	3098	3
2189	2322	3
12044	4510	3
1701	2787	5
6424	3047	3
5697	1858	3
19202	1818	3
7260	1571	3
24554	2531	3
3472	2321	4
8888	1858	3
18820	1764	3
9901	4501	5
9280	1747	3
5039	1926	5
5383	1760	3
2956	7662	3
16070	2300	3
21497	2450	3
15454	4905	3
2656	2889	1
18026	5308	4
6310	2865	4
3460	4999	3
11019	1489	3
4447	4834	3
23232	5035	5
1984	3336	4
16707	6922	1
20660	2774	3
4474	4533	5
1919	1865	3
1984	2954	3
8777	2084	3
6419	2709	3
892	2519	2
418	7510	4
26023	9545	1
4474	4517	1
13299	3055	3
7796	1487	3
2757	1438	4
25504	2657	2
183	3183	3
13468	2321	3
17847	2130	3
676	4807	1
1976	1408	3
153	1750	3
7696	4255	3
181	67	2
10229	2010	3
14736	3939	1
8496	4340	2
33416	4271	3
859	2355	3
8854	1618	3
11932	3081	3
23511	5576	3
10699	4525	3
9003	2607	3
6475	4738	3
9545	2593	3
9344	1974	5
6352	2737	3
32700	3730	3
25537	2861	1
936	9201	2
3799	1501	3
16182	5285	3
8049	4463	3
3275	5627	4
2554	3657	3
20528	3219	3
13637	1556	3
24286	2741	2
16880	2800	3
6378	1457	3
2846	1423	3
63	3497	2
2547	2699	2
22818	3103	3
5041	5451	4
13276	1571	3
3346	1755	3
865	1567	2
241	1432	3
4947	7667	5
25347	4244	3
949	5379	5
29258	4340	2
21837	2899	3
27820	4832	5
6568	1438	3
551	3001	3
26177	5249	4
8822	3166	3
7604	2538	3
3869	2594	3
4281	2265	4
3828	2650	4
7587	2899	3
29007	2996	5
317	3205	3
7865	5309	1
5305	4112	3
19445	1831	3
2277	1852	4
2916	1681	3
14588	2617	3
838	2696	2
5717	1526	3
18949	4994	3
18651	2899	3
4489	3007	3
18302	2942	3
4421	1715	5
16276	2966	3
5238	2415	3
11580	2197	4
3123	1472	5
2136	1877	2
492	2720	3
7825	1691	3
12820	2216	4
3135	2737	3
4214	1471	3
2829	5008	3
37084	5275	3
15758	4906	2
1168	2967	3
2394	4566	3
6758	4637	3
3827	3639	3
8731	4567	3
14885	1971	2
7562	1441	3
4106	2197	4
12203	3042	4
14653	2971	2
24731	2922	3
17838	2710	3
20977	2839	3
5824	1818	3
16500	2768	3
18345	4747	1
3398	7655	3
26130	4513	3
6	5497	3
29710	3034	3
11277	4512	3
7572	3164	3
19523	3931	3
17947	3101	3
5795	4986	3
2178	1455	3
3050	7274	1
12492	3072	4
9031	7391	1
2546	2709	3
4846	2483	2
10508	7525	3
4187	1624	3
12222	2321	3
16667	3592	1
1796	2341	3
34881	4568	3
17286	2639	3
